party,venue,account_name,account_type,asset,amount,amount_usd,conv_rate
BINANCE,BINANCE,hrp_27598530463@hiddenroad.com,AccountType.UMFUTURE,BNB,0.04252239,16.25415916389401,382.24942586468
BINANCE,BINANCE,hrp_27598530463@hiddenroad.com,AccountType.UMFUTURE,BTC,4.99999999,192886.57961568784,38577.3160002922
BINANCE,BINANCE,hrp_27598530463@hiddenroad.com,AccountType.UMFUTURE,USDT,691034.38118553,691122.9717124229,1.00012819988311
BINANCE,BINANCE,hrp_31005948301@hiddenroad.com,AccountType.MAIN,BTC,5.4e-06,0.2083175064015779,38577.3160002922
BINANCE,BINANCE,hrp_31005948301@hiddenroad.com,AccountType.MAIN,SHIB,327268655.48,7515.508734299026,2.29643401787933e-05
BINANCE,BINANCE,hrp_31005948301@hiddenroad.com,AccountType.MAIN,USDT,10001.96760662,10003.24985769804,1.00012819988311
BINANCE,BINANCE,hrp_31005948301@hiddenroad.com,AccountType.UMFUTURE,USDT,79499.78706378,79509.97892718884,1.00012819988311
BINANCE,BINANCE,hrp_31760308001@hiddenroad.com,AccountType.MARGIN,DOT,-0.01067211,-0.18111732042867468,16.971088231725
BINANCE,BINANCE,hrp_31760308001@hiddenroad.com,AccountType.MARGIN,EGLD,0.00934858,1.220626281482181,130.5680949922
BINANCE,BINANCE,hrp_31760308001@hiddenroad.com,AccountType.MARGIN,SOL,1.0094,82.86298856683246,82.0913300642287
BINANCE,BINANCE,hrp_31760308001@hiddenroad.com,AccountType.MARGIN,USDT,49903.58,49909.97763312277,1.00012819988311
BINANCE,BINANCE,hrp_31760308001@hiddenroad.com,AccountType.UMFUTURE,USDT,58533.71763946,58541.22165521937,1.00012819988311
BINANCE,BINANCE,hrp_31760308002@hiddenroad.com,AccountType.MAIN,USDT,800.00246078,800.1050210019597,1.00012819988311
BINANCE,BINANCE,hrp_31760308002@hiddenroad.com,AccountType.MARGIN,SOL,0.00648014,0.531963311602411,82.0913300642287
BINANCE,BINANCE,hrp_31760308002@hiddenroad.com,AccountType.MARGIN,USDT,100.026,100.03882332150795,1.00012819988311
BINANCE,BINANCE,hrp_31760308002@hiddenroad.com,AccountType.UMFUTURE,USDT,101.09865319,101.11161402552153,1.00012819988311
BINANCE,BINANCE,hrp_32636420131@hiddenroad.com,AccountType.MAIN,ADA,0.08568,0.06819055846550232,0.795874865377011
BINANCE,BINANCE,hrp_32636420131@hiddenroad.com,AccountType.MAIN,BNB,33.514,12810.707258428887,382.24942586468
BINANCE,BINANCE,hrp_32636420131@hiddenroad.com,AccountType.MAIN,LRC,0.8068,0.5878158474441924,0.728576905607576
BINANCE,BINANCE,hrp_32636420131@hiddenroad.com,AccountType.MAIN,USDT,33380.25479823,33384.53414299332,1.00012819988311
BINANCE,BINANCE,hrp_32636420131@hiddenroad.com,AccountType.UMFUTURE,USDT,80848.13654228,80858.50126393438,1.00012819988311
BINANCE,BINANCE,hrp_32636420132@hiddenroad.com,AccountType.MAIN,BUSD,56807.46732718,56801.921341117944,0.999902372235148
BINANCE,BINANCE,hrp_32636420132@hiddenroad.com,AccountType.MAIN,COMP,33.286,3466.7378281931583,104.150027885392
BINANCE,BINANCE,hrp_32636420132@hiddenroad.com,AccountType.MAIN,CRV,0.01708,0.03518925334864816,2.06026073469837
BINANCE,BINANCE,hrp_32636420132@hiddenroad.com,AccountType.MAIN,FIL,162.16,2901.8565709501017,17.8950207878028
BINANCE,BINANCE,hrp_32636420132@hiddenroad.com,AccountType.MAIN,GALA,18311.0,4066.058394037362,0.22205550729274
BINANCE,BINANCE,hrp_32636420132@hiddenroad.com,AccountType.MAIN,LUNA,98.202312,8372.174607277497,85.2543533524699
BINANCE,BINANCE,hrp_32636420132@hiddenroad.com,AccountType.MAIN,OMG,1009.02,3807.447824637375,3.77341165154048
BINANCE,BINANCE,hrp_32636420132@hiddenroad.com,AccountType.MAIN,SAND,1000.0,2819.92768664526,2.81992768664526
BINANCE,BINANCE,hrp_32636420132@hiddenroad.com,AccountType.MAIN,USDT,35153.00628819,35157.51289948711,1.00012819988311
BINANCE,BINANCE,hrp_32636420132@hiddenroad.com,AccountType.UMFUTURE,USDT,68934.27821211,68943.11557851906,1.00012819988311
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,ADA,2.2,1.7509247038294244,0.795874865377011
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,BTC,0.71472,27571.979291728843,38577.3160002922
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,BUSD,43115.33698701,43111.12773302912,0.999902372235148
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,DOT,0.14,2.3759523524415,16.971088231725
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,ETC,0.07,1.8352585855674282,26.2179797938204
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,ETH,24.9136,63852.41249694748,2562.95406914085
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,EUR,4657.09084397,5076.81010540438,1.09012477434874
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,FIL,56.76,1015.7213799156868,17.8950207878028
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,LINK,0.31,4.034296352006758,13.0138592000218
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,LTC,0.036,3.586206939116231,99.6168594198953
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,OMG,58.6,221.12192278027214,3.77341165154048
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,USDT,61660.35935117,61668.26420203134,1.00012819988311
BINANCE,BINANCE,hrp_40120581901@hiddenroad.com,AccountType.MAIN,XRP,9777.0,7027.113635555466,0.718739248803873
BINANCE,BINANCE,hrp_48384514151@hiddenroad.com,AccountType.UMFUTURE,BUSD,294692.36654019,294663.59638312575,0.999902372235148
BINANCE,BINANCE,hrp_48384514151@hiddenroad.com,AccountType.UMFUTURE,USDT,-1711.26418714,-1711.4835710087618,1.00012819988311
BINANCE,BINANCE,hrp_48384514153@hiddenroad.com,AccountType.UMFUTURE,USDT,49130.61662163,49136.91516093801,1.00012819988311
BINANCE,BINANCE,hrp_52359464322@hiddenroad.com,AccountType.MAIN,USDT,0.75005825,0.7501544073799757,1.00012819988311
BINANCE,BINANCE,hrp_52359464322@hiddenroad.com,AccountType.UMFUTURE,BNB,30.05738143,11489.416794613195,382.24942586468
BINANCE,BINANCE,hrp_52359464322@hiddenroad.com,AccountType.UMFUTURE,BUSD,155422.09924324,155406.92573108227,0.999902372235148
BINANCE,BINANCE,hrp_52359464322@hiddenroad.com,AccountType.UMFUTURE,USDT,255392.13700417,255424.87824628115,1.00012819988311
BINANCE,BINANCE,hrp_52359464322@hiddenroad.com,AccountType.CMFUTURE,ETH,116.94081888,299713.94759715913,2562.95406914085
BINANCE,BINANCE,hrp_52806293821@hiddenroad.com,AccountType.MAIN,BTC,0.15829938,6106.765204910335,38577.3160002922
BINANCE,BINANCE,hrp_52806293821@hiddenroad.com,AccountType.MAIN,ETH,1.4981,3839.5614909799074,2562.95406914085
BINANCE,BINANCE,hrp_52806293821@hiddenroad.com,AccountType.MAIN,USDT,1.43849507,1.4386794848998283,1.00012819988311
BINANCE,BINANCE,hrp_59066217061@hiddenroad.com,AccountType.MAIN,BNB,0.3294154,125.91884752098392,382.24942586468
BINANCE,BINANCE,hrp_59066217061@hiddenroad.com,AccountType.MAIN,SOL,154.82972,12710.177648272112,82.0913300642287
BINANCE,BINANCE,hrp_59066217061@hiddenroad.com,AccountType.MAIN,USDT,21567.59326121,21570.35822414505,1.00012819988311
BINANCE,BINANCE,hrp_59066217062@hiddenroad.com,AccountType.MAIN,BNB,0.32102909,122.71318533836069,382.24942586468
BINANCE,BINANCE,hrp_59066217062@hiddenroad.com,AccountType.MAIN,FTM,14858.0,19778.485326610982,1.33116740655613
BINANCE,BINANCE,hrp_59066217062@hiddenroad.com,AccountType.MAIN,USDT,9250.58858459,9251.774508965242,1.00012819988311
BINANCE,BINANCE,hrp_61267396741@hiddenroad.com,AccountType.UMFUTURE,USDT,254267.220343,254299.81737092667,1.00012819988311
BINANCE,BINANCE,hrp_73561750881@hiddenroad.com,AccountType.MAIN,BNB,69.7324846,26655.202202467644,382.24942586468
BINANCE,BINANCE,hrp_73561750881@hiddenroad.com,AccountType.MAIN,ETH,415.1291,1063956.816063779,2562.95406914085
BINANCE,BINANCE,hrp_73561750881@hiddenroad.com,AccountType.MAIN,USDT,6066599.05546389,6067376.792753675,1.00012819988311
BINANCE,BINANCE,hrp_73561750881@hiddenroad.com,AccountType.UMFUTURE,BNB,60.90225354,23279.851449530175,382.24942586468
BINANCE,BINANCE,hrp_73561750881@hiddenroad.com,AccountType.UMFUTURE,USDT,8531530.31344585,8532624.054634782,1.00012819988311
BINANCE,BINANCE,hrp_73561750881@hiddenroad.com,AccountType.CMFUTURE,BNB,666.02835305,254588.95556296088,382.24942586468
BINANCE,BINANCE,hrp_73561750881@hiddenroad.com,AccountType.CMFUTURE,BTC,151.98017403,5862987.199334713,38577.3160002922
BINANCE,BINANCE,hrp_73561750881@hiddenroad.com,AccountType.CMFUTURE,ETH,300.0,768886.2207422551,2562.95406914085
BINANCE,BINANCE,hrp_85292747371@hiddenroad.com,AccountType.MAIN,BUSD,2010367.0,2010170.7323632578,0.999902372235148
BINANCE,BINANCE,hrp_85292747371@hiddenroad.com,AccountType.MAIN,USDT,0.0697,0.06970893553185277,1.00012819988311
BINANCE,BINANCE,hrp_85292747372@hiddenroad.com,AccountType.MAIN,BUSD,797369.2626,797291.4172211307,0.999902372235148
BINANCE,BINANCE,hrp_85292747372@hiddenroad.com,AccountType.MAIN,USDC,1215556.0,1215226.6487352645,0.999729052989138
BINANCE,BINANCE,hrp_85292747373@hiddenroad.com,AccountType.MAIN,BTC,1.90108955,73338.9323152033,38577.3160002922
BINANCE,BINANCE,hrp_85292747373@hiddenroad.com,AccountType.MAIN,USDT,120.7699768,120.78545949690894,1.00012819988311
BINANCE,BINANCE,hrp_85292747373@hiddenroad.com,AccountType.MAIN,WBTC,0.09541632,3681.7383439553632,38586.0442317977
BINANCE,BINANCE,hrp_85292747374@hiddenroad.com,AccountType.MAIN,ADA,2.2,1.7509247038294244,0.795874865377011
BINANCE,BINANCE,hrp_85292747374@hiddenroad.com,AccountType.MAIN,BTC,0.56274421,21709.16121650479,38577.3160002922
BINANCE,BINANCE,hrp_85292747374@hiddenroad.com,AccountType.MAIN,BUSD,5832.48593869,5831.916526124275,0.999902372235148
BINANCE,BINANCE,hrp_85292747374@hiddenroad.com,AccountType.MAIN,ETH,3.9699,10174.67135908226,2562.95406914085
BINANCE,BINANCE,hrp_85292747374@hiddenroad.com,AccountType.MAIN,EUR,1310.6086654,1428.7269756286785,1.09012477434874
BINANCE,BINANCE,hrp_85292747374@hiddenroad.com,AccountType.MAIN,USDT,28792.16673885,28795.857891260403,1.00012819988311
BINANCE,BINANCE,hrp_85292747374@hiddenroad.com,AccountType.MAIN,XRP,13.0,9.343610234450349,0.718739248803873
BINANCE,BINANCE,hrp_87335660061@hiddenroad.com,AccountType.UMFUTURE,BNB,0.09939966,37.9954629661444,382.24942586468
BINANCE,BINANCE,hrp_87335660061@hiddenroad.com,AccountType.UMFUTURE,USDT,1500.41416435,1500.6065172704862,1.00012819988311
BINANCE,BINANCE,hrp_91794426421@hiddenroad.com,AccountType.MAIN,BTC,9.2e-06,0.35491130720268826,38577.3160002922
BINANCE,BINANCE,hrp_91794426421@hiddenroad.com,AccountType.MAIN,USDC,199.25510385,199.20111627521285,0.999729052989138
BINANCE,BINANCE,hrp_91794426421@hiddenroad.com,AccountType.MARGIN,USDT,4000.0,4000.5127995324397,1.00012819988311
BINANCE,BINANCE,hrp_91794426421@hiddenroad.com,AccountType.UMFUTURE,USDT,999.87687998,1000.0050640791378,1.00012819988311
BINANCE,BINANCE,hrp_95778950331@hiddenroad.com,AccountType.MAIN,BTC,6.2e-06,0.23917935920181166,38577.3160002922
BINANCE,BINANCE,hrp_95778950331@hiddenroad.com,AccountType.MAIN,ETH,9e-05,0.23066586622267654,2562.95406914085
BINANCE,BINANCE,hrp_95778950331@hiddenroad.com,AccountType.MAIN,EUR,34497.27442161,37606.33349450417,1.09012477434874
BINANCE,BINANCE,hrp_95778950331@hiddenroad.com,AccountType.UMFUTURE,USDT,51806.31783796,51812.959401851185,1.00012819988311
BINANCE,BINANCE,hrp_95778950332@hiddenroad.com,AccountType.MAIN,ETH,9.36e-05,0.23989250087158356,2562.95406914085
BINANCE,BINANCE,hrp_95778950332@hiddenroad.com,AccountType.MAIN,EUR,32268.92072275,35177.14992136523,1.09012477434874
BINANCE,BINANCE,hrp_95778950332@hiddenroad.com,AccountType.UMFUTURE,USDT,51870.65675812,51877.306570253226,1.00012819988311
BINANCE,BINANCE,hrp_95778950333@hiddenroad.com,AccountType.MAIN,DOT,0.008652,0.1468338553808847,16.971088231725
BINANCE,BINANCE,hrp_95778950333@hiddenroad.com,AccountType.MAIN,ETH,6.976e-05,0.1787916758632657,2562.95406914085
BINANCE,BINANCE,hrp_95778950333@hiddenroad.com,AccountType.MAIN,FIL,0.005692,0.10185845832417353,17.8950207878028
BINANCE,BINANCE,hrp_95778950333@hiddenroad.com,AccountType.MAIN,LINK,0.005132,0.06678712541451189,13.0138592000218
BINANCE,BINANCE,hrp_95778950333@hiddenroad.com,AccountType.MAIN,LTC,0.00057,0.05678160986934032,99.6168594198953
BINANCE,BINANCE,hrp_95778950333@hiddenroad.com,AccountType.MAIN,OMG,0.09244,0.34881417306840196,3.77341165154048
BINANCE,BINANCE,hrp_95778950333@hiddenroad.com,AccountType.MAIN,USDT,29593.27523231,29597.069086735624,1.00012819988311
BINANCE,BINANCE,hrp_95778950333@hiddenroad.com,AccountType.MAIN,XRP,0.284,0.2041219466602999,0.718739248803873
BINANCE,BINANCE,hrp_95778950333@hiddenroad.com,AccountType.UMFUTURE,USDT,49100.34775854,49106.64241738331,1.00012819988311
BINANCE,BINANCE,makesense@hiddenroad.com,AccountType.MAIN,USDT,0.5003,0.5003641384015198,1.00012819988311
BINANCE,BINANCE,makesense@hiddenroad.com,AccountType.UMFUTURE,BNB,5.29e-06,0.0020220994628241573,382.24942586468
BINANCE,BINANCE,makesense@hiddenroad.com,AccountType.UMFUTURE,BUSD,233283.39091639,233260.61598035772,0.999902372235148
BINANCE,BINANCE,makesense@hiddenroad.com,AccountType.UMFUTURE,USDT,301694.83581382,301733.5130565062,1.00012819988311
BINANCE,BINANCE,makesense@hiddenroad.com,AccountType.CMFUTURE,BTC,10.26093416,395839.2995485128,38577.3160002922
BINANCE,BINANCE,makesense@hiddenroad.com,AccountType.CMFUTURE,ETH,5.751e-05,0.1473954885162903,2562.95406914085
BINANCE,BINANCE,odumgroup2@hiddenroad.com,AccountType.MAIN,BUSD,15000.0,14998.53558352722,0.999902372235148
BINANCE,BINANCE,odumgroup2@hiddenroad.com,AccountType.UMFUTURE,BUSD,31028.45539887,31025.4261601226,0.999902372235148
BINANCE,BINANCE,odumgroup2@hiddenroad.com,AccountType.UMFUTURE,USDT,-66.44991056,-66.45842943076647,1.00012819988311
BINANCE,BINANCE,odumgroup3@hiddenroad.com,AccountType.MARGIN,BTC,0.01039465,400.9976977624373,38577.3160002922
BINANCE,BINANCE,odumgroup3@hiddenroad.com,AccountType.UMFUTURE,BUSD,172.89537275,172.87849336120516,0.999902372235148
BINANCE,BINANCE,odumgroup3@hiddenroad.com,AccountType.UMFUTURE,USDT,4977.27467636,4977.912762391716,1.00012819988311
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MAIN,BUSD,21.71498371,21.712863724676595,0.999902372235148
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MAIN,USDC,19.97149158,19.96608036405394,0.999729052989138
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MAIN,USDT,70.7084072,70.71747200953793,1.00012819988311
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MARGIN,ADA,506.6,403.1902067999938,0.795874865377011
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MARGIN,BNB,0.07983723,30.517735330126406,382.24942586468
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MARGIN,BTC,0.05986316,2309.360040096052,38577.3160002922
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MARGIN,BUSD,12938.51703605,12937.253877551271,0.999902372235148
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MARGIN,ETH,-0.532,-1363.4915647829323,2562.95406914085
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MARGIN,USDC,11436.17282131,11433.074224468364,0.999729052989138
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MARGIN,USDT,79432.31998214,79442.50319627687,1.00012819988311
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.UMFUTURE,BUSD,15865.42000576,15863.871100266399,0.999902372235148
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.UMFUTURE,USDT,32764.27487989,32768.47525609979,1.00012819988311
BINANCE,BINANCE,selini10@hiddenroad.com,AccountType.MAIN,ETH,14.79364032,37915.42065555015,2562.95406914085
BINANCE,BINANCE,selini10@hiddenroad.com,AccountType.MAIN,USDT,76991.69769488,77001.56802152492,1.00012819988311
BINANCE,BINANCE,selini10@hiddenroad.com,AccountType.MAIN,XRP,0.5356,0.38495674165935434,0.718739248803873
BINANCE,BINANCE,selini10@hiddenroad.com,AccountType.UMFUTURE,USDT,64683.29177296,64691.58416340446,1.00012819988311
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.MAIN,BTC,4.19e-06,0.1616389540412243,38577.3160002922
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.MAIN,ETH,4.244e-05,0.10877177069433767,2562.95406914085
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.MAIN,FTM,23606.0212,31423.566019913025,1.33116740655613
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.MAIN,USDT,48666.12750123,48672.36649308707,1.00012819988311
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.UMFUTURE,USDT,54460.99173647,54467.97362924467,1.00012819988311
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.CMFUTURE,BTC,0.24669716,9516.914297694646,38577.3160002922
BINANCE,BINANCE,selini2@hiddenroad.com,AccountType.MAIN,AVAX,428.239524,31559.770611399243,73.6965386020727
BINANCE,BINANCE,selini2@hiddenroad.com,AccountType.MAIN,BTC,0.60213771,23228.856714362308,38577.3160002922
BINANCE,BINANCE,selini2@hiddenroad.com,AccountType.MAIN,ETH,7.48e-06,0.01917089643717356,2562.95406914085
BINANCE,BINANCE,selini2@hiddenroad.com,AccountType.MAIN,USDT,66646.56636182,66655.11044383727,1.00012819988311
BINANCE,BINANCE,selini2@hiddenroad.com,AccountType.UMFUTURE,USDT,62807.42695995,62815.4788647447,1.00012819988311
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,AUD,12529.21242859,,
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,AVAX,102.50324,7554.133983497523,73.6965386020727
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,BNB,5e-08,1.9112471293233998e-05,382.24942586468
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,BTC,0.20112704,7758.94137828341,38577.3160002922
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,BUSD,14420.24106719,14418.833251285983,0.999902372235148
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,ETH,15.2314128,39037.41141452403,2562.95406914085
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,EUR,16923.25994336,18448.464927000394,1.09012477434874
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,GBP,18098.57712711,23717.347468126307,1.31045370592144
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,LINK,814.349112,10597.824683230783,13.0138592000218
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,LUNA,817.727588,69714.83673341492,85.2543533524699
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,SOL,809.545676,66456.68129058514,82.0913300642287
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,TUSD,2221.49237449,2221.621061188618,1.00005792803977
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,USDC,4808.63834966,4807.335463472843,0.999729052989138
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,USDT,85430.51464227,85441.46682426117,1.00012819988311
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,XRP,7611.9344,5470.99601260036,0.718739248803873
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.UMFUTURE,USDT,61942.70217696,61950.64322413861,1.00012819988311
BINANCE,BINANCE,selini4@hiddenroad.com,AccountType.MAIN,ETH,8e-05,0.20503632553126802,2562.95406914085
BINANCE,BINANCE,selini4@hiddenroad.com,AccountType.MAIN,FTM,17335.616,23076.606991772955,1.33116740655613
BINANCE,BINANCE,selini4@hiddenroad.com,AccountType.MAIN,SOL,14.122224,1159.312151624972,82.0913300642287
BINANCE,BINANCE,selini4@hiddenroad.com,AccountType.MAIN,USDT,72339.58841191,72348.86233868862,1.00012819988311
BINANCE,BINANCE,selini4@hiddenroad.com,AccountType.UMFUTURE,USDT,50763.47983692,50769.98770910135,1.00012819988311
BINANCE,BINANCE,selini5@hiddenroad.com,AccountType.MAIN,ETH,13.55760396,34747.516237082105,2562.95406914085
BINANCE,BINANCE,selini5@hiddenroad.com,AccountType.MAIN,FTM,0.4376,0.5825188571089626,1.33116740655613
BINANCE,BINANCE,selini5@hiddenroad.com,AccountType.MAIN,USDT,47982.74149724,47988.89287909124,1.00012819988311
BINANCE,BINANCE,selini5@hiddenroad.com,AccountType.UMFUTURE,USDT,68266.7112892,68275.46307360758,1.00012819988311
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,AUD,0.8635566,,
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,BNB,5.55e-06,0.002121484313548974,382.24942586468
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,BUSD,0.23031873,0.23029624449718655,0.999902372235148
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,ETH,3.65841376,9376.346432792878,2562.95406914085
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,EUR,0.06357298,0.06930248047717696,1.09012477434874
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,GBP,0.09676005,0.12679956610764384,1.31045370592144
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,TRY,20073.164,,
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,USDC,0.97292107,0.9726574599442789,0.999729052989138
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,USDT,55186.58768162,55193.662595710026,1.00012819988311
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.UMFUTURE,USDT,69867.67913314,69876.63616143803,1.00012819988311
BINANCE,BINANCE,selini7@hiddenroad.com,AccountType.MAIN,AVAX,0.00464,0.3419519391136174,73.6965386020727
BINANCE,BINANCE,selini7@hiddenroad.com,AccountType.MAIN,BTC,0.38466467,14839.330528738119,38577.3160002922
BINANCE,BINANCE,selini7@hiddenroad.com,AccountType.MAIN,LUNA,0.00626,0.5336922519864616,85.2543533524699
BINANCE,BINANCE,selini7@hiddenroad.com,AccountType.MAIN,USDT,60568.56234482,60576.32722743275,1.00012819988311
BINANCE,BINANCE,selini7@hiddenroad.com,AccountType.UMFUTURE,USDT,57511.52212563,57518.89509604398,1.00012819988311
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.MAIN,ETH,14.01875816,35929.4332704735,2562.95406914085
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.MAIN,FTM,0.5496,0.731609606643249,1.33116740655613
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.MAIN,LUNA,0.008996,0.7669481627588193,85.2543533524699
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.MAIN,USDT,111461.25009388,111475.53941311332,1.00012819988311
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.MAIN,UST,0.843248,0.8468068644901056,1.004220424466
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.UMFUTURE,USDT,50882.7105943,50889.23375185051,1.00012819988311
BINANCE,BINANCE,selini9@hiddenroad.com,AccountType.MAIN,ETH,5.308e-05,0.13604160198999632,2562.95406914085
BINANCE,BINANCE,selini9@hiddenroad.com,AccountType.MAIN,USDT,54467.68719702,54474.66994815193,1.00012819988311
BINANCE,BINANCE,selini9@hiddenroad.com,AccountType.MAIN,XRP,27212.9324,19559.00259092658,0.718739248803873
BINANCE,BINANCE,selini9@hiddenroad.com,AccountType.UMFUTURE,USDT,77894.49811687,77904.48418242349,1.00012819988311
BLOCKFINT,HRP,Main Account,AccountType.MAIN,USD,-13003000.0,-13003000.0,
BLOCKFINT,HRP,Main Account,AccountType.MAIN,USDT,13000000.0,13001666.59848043,
CITASHK,BINANCE,hrp_87335660061@hiddenroad.com,AccountType.UMFUTURE,BNB,0.09939966,37.9954629661444,382.24942586468
CITASHK,BINANCE,hrp_87335660061@hiddenroad.com,AccountType.UMFUTURE,USDT,1500.41416435,1500.6065172704862,1.00012819988311
CITASHK,HRP,Main Account,AccountType.MAIN,BNB,-0.09999999999999964,-38.22494258646786,
CITASHK,HRP,Main Account,AccountType.MAIN,USD,4987.073418659923,4987.073418659923,
CITASHK,HRP,Main Account,AccountType.MAIN,USDT,-1500.0,-1500.192299824665,
CITASHK,HUOBI,CITASHK1,AccountType.UMFUTURE,USDT,0.0,0.0,1.00012819988311
COGENSG,BINANCE,hrp_52806293821@hiddenroad.com,AccountType.MAIN,BTC,0.15829938,6106.765204910335,38577.3160002922
COGENSG,BINANCE,hrp_52806293821@hiddenroad.com,AccountType.MAIN,ETH,1.4981,3839.5614909799074,2562.95406914085
COGENSG,BINANCE,hrp_52806293821@hiddenroad.com,AccountType.MAIN,USDT,1.43849507,1.4386794848998283,1.00012819988311
COGENSG,HRP,Main Account,AccountType.MAIN,USD,-220.81178659534353,-220.81178659534353,
COGENSG,HRP,Main Account,AccountType.MAIN,USDT,-10000.0,-10001.2819988311,
COGENSG,HRP,Main Account,AccountType.MAIN,USDT_BSC,20000.0,,
COINBASE_PRIME,COINBASE_PRIME,PROFLKY_COINBASE_1,AccountType.MAIN,USD,1000000.0,1000000.0,1.0
COINBASE_PRIME,COINBASE_PRIME,RADKLKY1,AccountType.MAIN,USDC,3.589075e-07,3.5881025508569903e-07,0.999729052989138
COINBASE_PRIME,COINBASE_PRIME,hrp_main,AccountType.MAIN,BTC,0.02306569,889.8124118947799,38577.3160002922
COINBASE_PRIME,COINBASE_PRIME,hrp_main,AccountType.MAIN,USD,0.71400974862516,0.71400974862516,1.0
COINBASE_PRIME,COINBASE_PRIME,hrp_main,AccountType.MAIN,USDC,49995.666886,49982.120709501185,0.999729052989138
COINBASE_PRIME,COINBASE_PRIME,hrp_main,AccountType.MAIN,USDT,49892.97681496043,49899.37308875612,1.00012819988311
DAM24GB,FTX,DAM24GB1,AccountType.UNIVERSAL,USD,0.1412,0.1412,1.0
DAM24GB,HRP,Main Account,AccountType.MAIN,USD,-2374.6139603057118,-2374.6139603057118,
DAM24GB,HRP,Main Account,AccountType.MAIN,USDT,250000.0,250032.0499707775,
